ZIP_Code,county,lat,lon,cluster,risk_tier,cluster_prob,avg_fire_risk_score,avg_earned_premium,avg_premium_per_policy,avg_loss_ratio,high_risk_fraction,pct_premium_change
92230,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,0.9959431206765115,0.9850000000000001,140424.25,846.3123880365548,0.011111840078500279,0.008036984352773826,74.77391243656088
92231,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.35,2616402.0,1003.0319957398804,0.15115365321845523,0.0,2.396320216234395
92233,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.565,196573.5,850.9080555902176,0.0,0.0,0.14203094523539683
92234,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.8875573894837762,0.34,5068711.75,1084.033092089997,0.12478972433799115,0.0,66.14092631741269
92236,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2625,2321773.5,875.9483971629619,0.052273121919533164,0.0,78.47011270842872
92239,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,1.0075,15145.75,907.7043476866502,0.0,0.0,66.56731669931023
92240,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2825,3085403.5,912.8819206050274,0.09857161250728817,0.0,65.2198771242161
92241,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2925,427296.5,1115.4251631662441,0.6136517116810377,0.0,83.36727788982061
92242,Riverside County,33.73000000000001,-116.0,10,Risk Tier 21,1.0,0.775,140619.25,1193.4890738587283,0.0,0.0,199.5521379077235
92243,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.4,3268790.5,1048.6767878351127,0.14321688788086637,0.0,-1.6693172799017626
92249,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.39749999999999996,524929.0,939.5943109012098,0.11179435742883156,0.0,7.548961400604909
92250,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.4825,517038.25,986.9409994791589,0.3223325912888301,0.0,-18.15178522496849
92251,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.4425,2301694.75,943.4020864783206,0.05767536727386362,0.0,5.224201277183202
92252,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,1.2525,1142116.25,889.3489468638687,0.1562129009078358,0.00030998140111593303,107.06269913563435
92253,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.47,10137970.75,1683.0318609864285,0.15259899331141294,0.0,86.59768313216789
92254,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.295,356956.5,880.4066242169141,0.0,0.0,84.84766913486996
92255,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.6040982090573985,0.5,697.75,2084.6176470588234,0.0,0.0,-100.0
92256,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,1.43,594765.25,973.2586315990434,0.058764281972145796,0.0020882764316966077,97.29085121079555
92257,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.3275,33855.0,814.5088033307312,5.830941782827691,0.0,97.87092776203966
92258,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.9978975734255136,0.2775,19112.5,986.8137443737193,0.0,0.0,83.6061776061776
92259,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.86,23714.5,886.0665976964478,0.0,0.0,131.55430711610487
92260,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.55,4959324.5,1797.2344424762493,0.04587610199440514,0.0,74.12299640241349
92262,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.4575,4800292.5,1451.5546915534783,0.06189508596459874,0.0003781194857574994,96.5304011485801
92264,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.54,3481739.5,1812.863878211663,0.181148939474439,0.0014796032677571384,102.06563560014428
92266,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.5325,27359.75,1179.4225498618464,0.0,0.0,97.27282888118923
92267,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.5,321.0,321.0,0.0,0.0,-48.268398268398265
92268,Riverside County,33.73000000000001,-116.0,14,Risk Tier 33,1.0,1.47,190491.75,1624.77862273691,0.22378974505872243,0.01857230743095562,147.82153442064353
92270,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.5125,6214302.25,2126.739869720442,0.06351972400433491,0.000267708862495091,99.10168842507989
92273,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.21500000000000002,46406.25,851.5098244380798,0.0,0.0,77.43603538976566
92274,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.32,781772.5,1053.8484758143975,0.05539002936472571,0.0,84.06144466147022
92275,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.10750000000000001,73422.75,1132.5403872018248,0.0,0.0,-1.357619948034988
92276,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2875,484166.25,941.1209123691433,0.0003102795824126388,0.0,53.76476970506901
92277,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.725,1348143.0,796.9792080995638,0.1872138018112114,0.0,110.80284259192372
92278,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,1.0,1.2375,96254.75,1027.1280842474966,0.0,0.00574514535217741,-100.0
92280,Riverside County,33.73000000000001,-116.0,10,Risk Tier 21,1.0,0.135,2307.25,993.6666666666667,0.0,0.0,440.7643312101911
92281,Riverside County,33.73000000000001,-116.0,3,Risk Tier 18,0.5592295005991056,0.6174999999999999,97760.75,811.8878952797675,0.0821398724184854,0.0,14.658202500905354
92282,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,0.9553999402535329,1.245,154097.0,1127.4417825226155,0.07396054411295733,0.04878774356686003,79.60326804381177
92283,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.5925,30119.0,1082.9837212621132,0.0,0.0,74.45239258897232
92284,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.985,3124316.25,896.6144870576455,0.0705440538726576,0.0007491155643294075,97.01842359863554
92285,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,1.05,326039.25,1006.4056003883909,0.0,0.0,143.07336619909026
92301,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.4425,2539414.0,842.5835073833058,0.13975019442971232,0.0,81.6529810116829
92305,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,3.0575,157825.25,1211.4259209979105,0.08141160341050123,0.1749307870971595,139.66134083550082
92307,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,1.0025,4898736.0,1093.2127259508325,0.1688957141518711,9.563886763580719e-05,78.502847362432
92308,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.95,4866004.0,957.532925383291,0.27633526930440044,0.005341146482824266,88.4946138472638
92309,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.275,6989.0,1069.744793250228,0.0,0.0,249.09468685069754
92311,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,0.6797544779991243,0.36,1798280.5,869.1500279394719,0.09279736201649287,0.0,150.00278561061074
92313,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.43500000000000005,1214269.5,1013.9711802568779,0.11254894302473915,0.0009602458229306702,74.9287649463632
92314,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.3475,3666662.0,1070.4987449249502,0.05938870971270312,0.06544344129093901,51.03799342711366
92315,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.575,3510454.5,1255.5413694030399,0.058103834155157054,0.10881907040643443,64.63564424219238
92316,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.24,2104429.75,952.9834107068178,0.20356072849249587,0.0007961700181859492,65.39908933760736
92317,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,2.9875,144780.0,1812.7306044366785,0.0,0.3566160927491806,38.23180363558982
92318,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.5549999999999999,7607.5,764.7068466035145,0.0,0.0,206.9580962234868
92320,San Bernardino County,34.86,-116.17999999999998,19,Risk Tier 27,1.0,1.2850000000000001,1076238.0,931.8298341842873,0.04643253268633921,0.09636330533819093,141.89859296513214
92321,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,3.05,238598.5,1586.8058852816066,0.0,0.2588655821038296,12.622498652857312
92322,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,3.0775,284692.75,1360.866602918751,0.0,0.23177555236034564,10.492766780013852
92324,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.5025,3970145.75,965.4969843340132,0.059750407748917066,0.002825315973067682,76.11327264524004
92325,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.97,2102585.75,1249.9327019119269,0.10233312321002769,0.050494892449359015,7.957153211628122
92326,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.7175,8243.5,1908.5908830573778,0.0,0.06443298969072166,-72.36417428725122
92327,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.45999999999999996,11952.25,884.9802304455918,0.0,0.0,207.77133388566696
92329,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,0.5592295005991056,1.2850000000000001,5401.25,1555.799885321101,0.0,0.0,1.521412471825695
92332,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,0.5592295005991056,0.7925,2907.75,1111.507944228275,0.0,0.0,-18.661735036987224
92333,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,0.5186092545828024,2.92,435107.0,1487.4636126764021,0.0,0.15471157311723754,82.05371821769401
92334,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,1.0,0.21250000000000002,4268.0,1941.875,0.0,0.0,-5.067487568079565
92335,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.16749999999999998,4399756.5,778.2030519144364,0.2578350417717096,0.0,70.42508564527272
92336,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.3125,12134525.25,1014.7112050377908,0.0516800271236145,0.010415381749286232,73.88105161674858
92337,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.43,3789399.75,997.6331169562093,0.015938978202681555,0.005047487563455197,66.70738758930825
92338,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,1.0,1.125,1274.25,1704.0,0.0,0.0,-100.0
92339,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,3.0025,281494.25,1285.1079016971676,0.12004281578067345,0.06973619684701256,41.77608217422183
92341,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.9625,372806.25,1326.8422908413668,0.3414410275280088,0.09475236720999783,76.40965591785263
92342,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.3175,1094748.25,1116.4832666869893,0.17579055262474344,0.000425531914893617,83.23279177701716
92344,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.85,3211291.0,1172.2722605583563,0.07334623765417386,0.002203425195524966,78.65531145246544
92345,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,1.025,7843271.5,898.5087162103783,0.2992203375726895,0.0009923156335386615,80.18405148450192
92346,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.6775,6324491.25,1167.8442570619343,0.09458058108397116,0.006361461565559912,79.76392223974354
92347,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.655,21442.25,854.5877741654637,0.0,0.0,289.989281886388
92349,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,0.9112750421148523,0.0,616.75,616.75,0.0,0.0,-61.38328530259366
92352,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,2.975,5056599.75,1862.8495578824652,0.0629139404196755,0.26329023047403977,54.692138181264916
92354,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.4625,1612762.75,1129.508926102602,0.03710036850081791,0.001548046901365618,75.58044308037321
92356,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.9099999999999999,453744.5,908.4029331100846,0.0,0.0031664299963220697,149.61828611028463
92358,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,2.8375,129494.5,1475.3013365855907,1.3488389132158742,0.34592503050953816,88.99797988574407
92359,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.9275,841486.0,1030.437867811882,0.10255628875162624,0.013150771762834974,83.27789953449034
92363,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.41000000000000003,465948.25,1055.3590597709413,0.1682087047336887,0.0,35.97771584948918
92365,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.5775,106538.25,1141.757268673614,0.0,0.0,185.47035407500522
92366,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,0.6739359679422332,0.8925,694.5,714.5714285714286,0.0,0.0,-100.0
92368,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.88,34290.0,1090.1568008761597,0.0,0.0,122.31522788943568
92371,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,1.0775,2025663.75,1318.4066103987154,0.11555812209583399,0.02194884646611646,86.66168218006294
92372,San Bernardino County,34.86,-116.17999999999998,19,Risk Tier 27,1.0,1.3599999999999999,857022.25,1226.4960253567253,0.2170418876624661,0.012758013295399837,101.26801142986687
92373,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,1.09,4700195.5,1468.318989583028,0.09429159611572203,0.008923489606429372,76.93387898979144
92374,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.33,3669986.25,988.0125414380686,0.03520643015655976,0.0013773097400976843,76.16796641757287
92375,San Bernardino County,34.86,-116.17999999999998,23,Risk Tier 32,0.6029188900383009,0.6666666666666666,1195.0,3585.0,0.0,0.0,-100.0
92376,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.1775,5324644.75,878.8830212970136,0.22796704181818678,0.0,62.880589884430464
92377,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.385,2595706.25,1164.8919557175736,0.08984522446289625,0.0006836453770608504,65.21179397652077
92378,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,3.0075,96411.0,1352.572464550398,0.0,0.29202588935019813,55.634336796456175
92382,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,3.015,1517027.25,1269.6054487066951,0.06839032683266749,0.2835238817655456,58.18137797802058
92384,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,1.0,2084.0,747.125,0.0,0.0,932.4468085106383
92385,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,1.0,2.9675000000000002,105667.5,2303.152874690008,0.0,0.2014563118495748,34.192034866914234
92386,San Bernardino County,34.86,-116.17999999999998,9,Risk Tier 43,1.0,2.6475,838385.75,858.0838594766997,0.12341194774275943,0.059671215930770585,124.96495893566082
92389,San Bernardino County,34.86,-116.17999999999998,10,Risk Tier 21,1.0,0.92,4485.75,989.8141425600303,0.0,0.0,268.0460974332111
92391,San Bernardino County,34.86,-116.17999999999998,6,Risk Tier 46,0.7759009073601001,2.9699999999999998,502613.75,1341.5706361289263,0.2674039597706033,0.21204102843193567,47.030251491314736
92392,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.45999999999999996,5640864.25,985.2075904204136,0.10054885534524537,0.0003787966791726279,75.16843543613051
92393,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.83,3135.75,1045.25,0.0,0.0,51.34364820846905
92394,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.4875,2823974.5,861.5995625633904,0.10354573800224832,0.0,82.97878544284929
92395,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,0.8580902636740676,0.6125,3290691.25,914.8394800396474,0.07419006764830628,0.0,72.88085784823959
92397,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,2.615,1338278.75,1261.5205598418997,0.0008936090510443788,0.16307760188286613,185.117906352631
92398,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.6225,90351.75,1143.2687781205195,0.06327878517479843,0.0,158.4942234628208
92399,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,1.1225,6458171.75,1191.22943867272,0.12377436882183061,0.027450699638234044,89.46313440885481
92401,San Bernardino County,34.86,-116.17999999999998,3,Risk Tier 18,0.5592295005991056,0.775,43309.25,921.2339159261219,0.0,0.0,-19.842369651827475
92404,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.345,4082884.75,919.959866640246,0.32677687780665576,0.004735234526316495,52.55887691104111
92405,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.305,2038368.5,881.2816750308514,0.16176891586487685,0.0007056789627078341,68.9611672812551
92407,San Bernardino County,34.86,-116.17999999999998,-1,Outlier/Anomalous,0.0,0.86,6261333.5,957.0128827338526,0.21536942333026218,0.01357969843976149,74.35243664094777
92408,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.3825,529990.25,845.0280009179639,0.1397210386773184,0.0,57.73682125442572
92410,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.2925,1484303.5,868.4883291792084,0.21807994346435328,0.0,60.698404086984034
92411,San Bernardino County,34.86,-116.17999999999998,15,Risk Tier 16,1.0,0.30000000000000004,1170068.5,801.0607605465071,0.1481337965127368,0.0,60.57850370495693
92501,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.9594898951772046,0.34500000000000003,1495776.25,934.5247352656269,0.13649476960854515,0.0,86.77924201541637
92503,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.6182769419958227,0.545,8626694.0,1043.461562989739,0.11388324689576143,0.0030663592783462547,86.97726382137884
92504,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.9862461691024733,0.345,5241839.75,1085.0714969914454,0.20046778607517743,8.914244963451596e-05,75.11476724104533
92505,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2525,3361817.5,928.3479068621714,0.12188292463067113,0.0,78.75700371519065
92506,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.4103354277452432,0.395,7061509.75,1313.6740713250324,0.05021992582586612,0.0010020354605584912,88.43148526548364
92507,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.54,2805169.0,877.2371988000137,0.15053474103182027,0.004480431903073136,109.17394624371622
92508,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.5287635656562475,0.3675,5377461.0,1311.2033957265367,0.06438826220465296,0.0004406256884776382,65.681792755892
92509,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.49250000000000005,6474715.25,968.0920430697482,0.15178178070124532,0.0014168960395934706,83.4486459153334
92530,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.7,5541771.5,1019.5386541590656,0.1764053134472673,0.030808450957038026,86.31132717731805
92532,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.67,4113609.25,1159.08757423268,0.03959697907595467,0.025316587370974777,98.11893099122628
92536,Riverside County,33.73000000000001,-116.0,9,Risk Tier 43,0.8377008664271635,2.05,424938.25,1690.0329794905313,0.5754958008050642,0.06347192594732108,55.100195739376964
92539,Riverside County,33.73000000000001,-116.0,14,Risk Tier 33,1.0,1.9274999999999998,277208.75,1734.996619293515,0.0005550868155779564,0.016946536078048614,44.4637861361517
92543,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.8433100566625313,0.39,1503150.25,848.5416116527504,0.20142868841086298,0.00317281617459771,85.34986387627418
92544,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.5554086442783986,0.54,3966543.75,1029.5113711572544,0.12517681423681398,0.007948719352602841,67.06196274466755
92545,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.38,3409146.0,949.5624022330501,0.05725224710537136,0.0038748286466002866,83.31747190653239
92548,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,1.175,243578.75,1187.4747241492014,0.025591321535645115,0.005190274489224303,64.58323099008226
92549,Riverside County,33.73000000000001,-116.0,9,Risk Tier 43,1.0,2.92,1466801.25,1393.1812525040352,0.29242041817387143,0.09211171580931754,90.84413018373509
92551,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.1625,2574511.75,928.7617544264028,0.16620188214893372,0.0,75.3853251535881
92552,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.7113121471594868,0.0,1794.25,1191.2083333333333,0.0,0.0,45.50658271322266
92553,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.14250000000000002,4444152.25,851.0837283376131,0.23914115267386918,0.0,67.10451644500222
92555,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.8503419441308743,0.32,5187105.0,1102.0359197233288,0.10914107535981138,0.005666550078965424,81.7752866770029
92557,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.3675,5393376.25,980.7294866000339,0.13694027741185677,0.007382404488607889,80.16655340081593
92561,Riverside County,33.73000000000001,-116.0,14,Risk Tier 33,1.0,1.9275,538709.25,1775.5224931076882,0.1530021728978533,0.055311863856385486,114.70514877190199
92562,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.84,10449483.75,1531.4607961746406,0.0672092451819281,0.013014241237301102,78.66429890851153
92563,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.61,8245698.0,1185.0003488588136,0.05438428075245799,0.02089026363187965,86.0408599288187
92567,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.8425,903792.5,1178.3358662636897,0.011688826561501898,0.0005662514156285391,68.63514878126946
92570,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.915,3910701.75,1163.5233755373374,0.07330524964510261,0.009707240952532517,84.06904614688722
92571,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.2725,4205511.75,977.5582929358004,0.10940356406822424,0.000510666461954695,80.63676487101607
92582,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.9587481208197348,0.3025,1946591.0,955.2018952955982,0.06061523393100645,0.001022152061575004,79.75402429855106
92583,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.255,2066426.75,860.9968179111762,0.28321339374521665,0.002511532586990531,73.58211362821335
92584,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.5425,7031347.25,1065.9557651580103,0.03855320079662279,0.03043478484580571,91.3029513133165
92585,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.47182343044431174,0.41,2607386.25,963.5454510346885,0.05816113270616148,0.0003002101471029721,96.80513351458883
92586,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,1.0,0.335,2232247.25,808.6478151773816,0.13211151153471995,0.0,75.7468823995647
92587,Riverside County,33.73000000000001,-116.0,-1,Outlier/Anomalous,0.0,0.5075000000000001,3093441.0,1242.7298387370533,0.19110382016167143,0.004874907221388631,95.08158363230008
92589,Riverside County,33.73000000000001,-116.0,23,Risk Tier 32,0.6404811788821192,1.0,4176.25,4176.25,0.0,0.0,42.19898247597513
92590,Riverside County,33.73000000000001,-116.0,22,Risk Tier 29,0.6192463466876312,1.9224999999999999,928042.0,2858.8107627702784,0.0,0.08916399423456312,161.24999280046538
92591,Riverside County,33.73000000000001,-116.0,20,Risk Tier 13,0.5128809751438783,0.54,4610661.75,1181.949367514017,0.08358638139735987,0.0016115842072637393,65.02874676937721
92592,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.6575,11763728.5,1397.6180643611806,0.06880186802848157,0.0070324152657978665,69.19144373422347
92595,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.89,3942415.75,1271.1348985353045,0.05158696812471294,0.015318116546398032,87.78042220615737
92596,Riverside County,33.73000000000001,-116.0,19,Risk Tier 27,1.0,0.6375,4032993.25,1129.8881357894122,0.1500082977526087,0.06872758600810994,89.97170113142448
92602,Orange County,33.67999999999998,-117.78000000000009,34,Risk Tier 11,0.7035898954764082,0.375,2723031.0,1251.2327401872512,0.07057613845000098,0.005893029684899888,136.2298817215643
92603,Orange County,33.67999999999998,-117.78000000000009,29,Risk Tier 25,1.0,0.5475,3982464.75,2240.891140481079,0.0337958442604515,0.0014600651312532402,131.5833574496373
92604,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.25,1849405.25,1037.6344938355192,0.004331429448765117,0.0,69.81810482999666
92606,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.265,1284821.0,1114.2121470639108,0.14949122211303448,0.0,78.22510920881635
92610,Orange County,33.67999999999998,-117.78000000000009,-1,Outlier/Anomalous,0.0,0.795,2052797.25,1458.2240158095358,0.005444104826674047,0.013811910851640657,112.83601379616246
92612,Orange County,33.67999999999998,-117.78000000000009,-1,Outlier/Anomalous,0.0,0.355,619604.5,1347.3807726511052,0.019487596399734207,0.0,78.27915012003321
92614,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.275,1125256.25,1132.457541221912,0.2186948057075063,0.0,80.01272223693557
92617,Orange County,33.67999999999998,-117.78000000000009,-1,Outlier/Anomalous,0.0,0.4975,588981.25,1224.0105294984696,0.12846507108689875,0.0,133.2322947116662
92618,Orange County,33.67999999999998,-117.78000000000009,10,Risk Tier 21,1.0,0.425,3729905.0,1085.6844281828917,0.10449423130650065,0.009545517668125343,206.6867745512067
92620,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.275,5023984.75,1093.9177032808157,0.06790044926673705,9.1441111923921e-05,91.17396842529806
92621,Orange County,33.67999999999998,-117.78000000000009,3,Risk Tier 18,0.8942341394258699,1.1225,1728.25,865.125,0.0,0.0,-66.3129973474801
92624,Orange County,33.67999999999998,-117.78000000000009,28,Risk Tier 17,0.84420174310511,0.355,1195584.5,1657.219841177054,0.0346233137670894,0.0,77.92266532888989
92625,Orange County,33.67999999999998,-117.78000000000009,22,Risk Tier 29,1.0,0.66,4082679.5,2580.584429595353,0.1242895930446803,0.006915540609295653,110.86674949803302
92626,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.2525,3816433.25,1105.8330036981624,0.13778575495082213,0.0,84.0276396253417
92627,Orange County,33.67999999999998,-117.78000000000009,8,Risk Tier 9,1.0,0.2875,2951927.5,1026.4901844862059,0.036872419059240304,0.0,101.45310908959779
92629,Orange County,33.67999999999998,-117.78000000000009,29,Risk Tier 25,1.0,0.4675,4935542.75,1930.6599484565272,0.036881302940896483,0.001351335942075002,99.86267107013023
92630,Orange County,33.67999999999998,-117.78000000000009,-1,Outlier/Anomalous,0.0,0.375,7329461.5,1248.5093588525378,0.07147267367942181,0.0002991570942753001,71.46590425809416
92631,Orange County,33.67999999999998,-117.78000000000009,-1,Outlier/Anomalous,0.0,0.0,1258.5,629.25,0.0,0.0,18.34319526627219
